id,threat,lat,lon
19823,3,-37.84244052217873,-72.22558601710747
19824,3,-37.84275110779022,-72.2142383887459
19825,2,-37.84306060210293,-72.20289058633468
19826,2,-37.84336900506546,-72.19154261048364
19827,2,-37.84367631662655,-72.18019446180263
19828,3,-37.843982536735155,-72.16884614090159
19829,3,-37.8442876653404,-72.15749764839053
19830,2,-37.84459170239159,-72.14614898487945
19831,2,-37.8448946478382,-72.13480015097848
19832,2,-37.84519650162991,-72.12345114729774
19833,2,-37.845497263716545,-72.11210197444751
19834,2,-37.84579693404814,-72.10075263303801
19835,2,-37.84609551257489,-72.0894031236796
19836,2,-37.84639299924718,-72.07805344698264
19837,2,-37.846689394015584,-72.0667036035576
19838,2,-37.84698469683085,-72.05535359401497
19839,2,-37.84727890764387,-72.04400341896532
19840,2,-37.84757202640578,-72.03265307901923
19841,3,-37.84786405306785,-72.02130257478741
19842,3,-37.848154987581545,-72.00995190688056
19843,2,-37.848444829898504,-71.99860107590948
19844,2,-37.84873357997057,-71.98725008248496
19845,2,-37.84902123774973,-71.97589892721795
19846,2,-37.849307803188175,-71.96454761071936
19847,2,-37.84959327623828,-71.9531961336002
19848,2,-37.84987765685257,-71.94184449647152
19849,2,-37.85016094498379,-71.93049269994444
19850,2,-37.85044314058483,-71.91914074463011
19851,2,-37.8507242436088,-71.90778863113975
19852,2,-37.851004254008956,-71.89643636008464
19853,2,-37.851283171738736,-71.8850839320761
19854,2,-37.85156099675177,-71.8737313477255
19855,2,-37.85183772900188,-71.86237860764426
19856,2,-37.85211336844305,-71.85102571244389
19857,2,-37.85238791502943,-71.83967266273591
19858,2,-37.85266136871541,-71.8283194591319
19859,2,-37.852933729455486,-71.81696610224353
19860,2,-37.85320499720438,-71.80561259268246
19861,2,-37.853475171917,-71.79425893106045
19862,2,-37.853744253548385,-71.7829051179893
19863,2,-37.85401224205381,-71.77155115408084
19864,2,-37.854279137388716,-71.76019703994699
19865,2,-37.8545449395087,-71.74884277619968
19866,2,-37.85480964836957,-71.73748836345091
19867,2,-37.85507326392729,-71.72613380231275
19868,2,-37.85533578613803,-71.71477909339728
19869,2,-37.8555972149581,-71.70342423731668
19870,2,-37.85585755034406,-71.69206923468312
19871,2,-37.85611679225258,-71.68071408610884
19872,2,-37.856374940640556,-71.66935879220618
19873,2,-37.856631995465044,-71.65800335358747
19874,2,-37.85688795668327,-71.64664777086512
19875,2,-37.857142824252676,-71.63529204465156
19876,2,-37.857396598130855,-71.6239361755593
19877,2,-37.85764927827559,-71.61258016420086
19878,2,-37.857900864644854,-71.60122401118888
19879,2,-37.85815135719679,-71.58986771713596
19880,1,-37.85840075588973,-71.5785112826548
19881,1,-37.858649060682176,-71.56715470835815
19882,2,-37.85889627153282,-71.55579799485878
19883,2,-37.85914238840052,-71.54444114276951
19884,1,-37.85938741124435,-71.53308415270325
19885,2,-37.85963134002353,-71.52172702527291
19886,2,-37.85987417469748,-71.51036976109145
19887,2,-37.86011591522579,-71.49901236077193
19888,2,-37.860356561568224,-71.48765482492736
19889,3,-37.86059611368476,-71.47629715417088
19890,2,-37.86083457153552,-71.46493934911564
19891,1,-37.86107193508083,-71.45358141037485
19892,1,-37.861308204281194,-71.44222333856177
19893,1,-37.86154337909729,-71.43086513428966
19894,2,-37.861777459489986,-71.41950679817188
19895,2,-37.86201044542032,-71.4081483308218
19896,1,-37.86224233684951,-71.39678973285287
19897,1,-37.86247313373899,-71.38543100487853
19898,1,-37.862702836050325,-71.37407214751231
19899,1,-37.862931443745296,-71.3627131613678
19900,1,-37.863158956785846,-71.35135404705855
19901,1,-37.8633853751341,-71.33999480519823
19902,1,-37.86361069875239,-71.32863543640055
19903,2,-37.86383492760322,-71.31727594127922
19904,2,-37.86405806164922,-71.30591632044803
19905,2,-37.8642801008533,-71.2945565745208
19906,2,-37.86450104517847,-71.28319670411138
19907,1,-37.864720894587975,-71.27183670983366
19908,1,-37.86493964904519,-71.26047659230163
19909,1,-37.8651573085137,-71.24911635212925
19910,1,-37.865373872957306,-71.23775598993055
19911,1,-37.86558934233992,-71.22639550631959
19912,0,-37.86580371662569,-71.21503490191051
19913,0,-37.86601699577891,-71.20367417731745
19914,0,-37.86622917976408,-71.19231333315463
19915,0,-37.86644026854589,-71.18095237003624
19916,0,-37.86665026208916,-71.16959128857658
19917,0,-37.86685916035895,-71.15823008938997
19918,0,-37.86706696332049,-71.14686877309074
19919,0,-37.867273670939156,-71.13550734029333
19920,0,-37.86747928318055,-71.12414579161214
19921,2,-37.80624849720792,-73.58641506991323
19922,3,-37.80668975448695,-73.57509137276041
19923,3,-37.80712992758767,-73.56376742875048
19924,3,-37.80756901643724,-73.55244323848504
19925,3,-37.80800702096302,-73.54111880256572
19926,1,-37.80844394109252,-73.52979412159432
19927,2,-37.80887977675344,-73.51846919617262
19928,1,-37.80931452787367,-73.50714402690254
19929,1,-37.809748194381235,-73.49581861438607
19930,2,-37.810180776204376,-73.48449295922528
19931,3,-37.81061227327151,-73.47316706202233
19932,2,-37.8110426855112,-73.46184092337946
19933,2,-37.81147201285221,-73.45051454389896
19934,2,-37.81190025522346,-73.43918792418326
19935,2,-37.8123274125541,-73.42786106483481
19936,2,-37.81275348477338,-73.41653396645617
19937,2,-37.81317847181078,-73.40520662965001
19938,2,-37.813602373595934,-73.39387905501903
19939,2,-37.814025190058686,-73.38255124316602
19940,2,-37.814446921129,-73.37122319469385
19941,2,-37.81486756673706,-73.35989491020553
19942,2,-37.81528712681322,-73.34856639030404
19943,2,-37.815705601287995,-73.33723763559253
19944,3,-37.81612299009212,-73.3259086466742
19945,4,-37.816539293156424,-73.3145794241523
19946,3,-37.81695451041201,-73.30324996863021
19947,3,-37.81736864179009,-73.29192028071135
19948,2,-37.81778168722209,-73.28059036099923
19949,2,-37.81819364663959,-73.26926021009744
19950,3,-37.81860451997435,-73.25792982860966
19951,3,-37.81901430715834,-73.24659921713962
19952,3,-37.81942300812365,-73.23526837629115
19953,3,-37.8198306228026,-73.22393730666815
19954,2,-37.82023715112765,-73.21260600887459
19955,2,-37.820642593031465,-73.20127448351452
19956,2,-37.82104694844686,-73.18994273119209
19957,2,-37.82145021730688,-73.17861075251149
19958,2,-37.821852399544674,-73.16727854807701
19959,2,-37.8222534950936,-73.155946118493
19960,2,-37.82265350388723,-73.14461346436391
19961,2,-37.823052425859274,-73.13328058629425
19962,2,-37.82345026094362,-73.1219474848886
19963,3,-37.82384700907434,-73.11061416075161
19964,2,-37.82424267018568,-73.09928061448804
19965,1,-37.82463724421209,-73.08794684670268
19966,2,-37.82503073108817,-73.07661285800043
19967,2,-37.82542313074868,-73.06527864898625
19968,2,-37.82581444312862,-73.0539442202652
19969,2,-37.82620466816309,-73.04260957244233
19970,1,-37.826593805787454,-73.03127470612287
19971,2,-37.84664809147064,-72.39619217774732
19972,2,-37.84697514559494,-72.38484585979532
19973,2,-37.84730110886287,-72.37349935856696
19974,2,-37.84762598122032,-72.36215267467148
19975,2,-37.84794976261331,-72.35080580871808
19976,3,-37.84827245298809,-72.33945876131611
19977,3,-37.848594052291034,-72.32811153307493
19978,3,-37.848914560468735,-72.31676412460399
19979,2,-37.849233977467954,-72.30541653651277
19980,2,-37.84955230323564,-72.29406876941083
19981,3,-37.84986953771889,-72.28272082390781
19982,2,-37.85018568086503,-72.27137270061336
19983,2,-37.850500732621526,-72.26002440013721
19984,2,-37.850814692936034,-72.24867592308922
19985,3,-37.8511275617564,-72.23732727007918
19986,3,-37.851439339030655,-72.22597844171705
19987,3,-37.85175002470697,-72.21462943861279
19988,2,-37.852059618733755,-72.20328026137643
19989,3,-37.852368121059556,-72.19193091061811
19990,2,-37.8526755316331,-72.18058138694794
19991,3,-37.85298185040332,-72.16923169097613
19992,2,-37.85328707731931,-72.15788182331299
19993,2,-37.85359121233034,-72.14653178456882
19994,2,-37.85389425538589,-72.13518157535401
19995,2,-37.85419620643559,-72.12383119627903
19996,2,-37.85449706542924,-72.11248064795436
19997,2,-37.854796832316865,-72.10112993099057
19998,2,-37.85509550704864,-72.08977904599826
19999,2,-37.855393089574896,-72.07842799358814
20000,2,-37.85568957984622,-72.06707677437092
20001,2,-37.855984977813286,-72.05572538895738
20002,2,-37.85627928342702,-72.04437383795839
20003,2,-37.85657249663848,-72.03302212198481
20004,3,-37.85686461739896,-72.02167024164766
20005,2,-37.85715564565987,-72.0103181975579
20006,3,-37.85744558137285,-71.9989659903266
20007,2,-37.85773442448968,-71.9876136205649
20008,2,-37.85802217496236,-71.97626108888399
20009,2,-37.85830883274304,-71.96490839589507
20010,2,-37.858594397784074,-71.95355554220944
20011,2,-37.85887887003798,-71.94220252843847
20012,2,-37.85916224945746,-71.93084935519353
20013,2,-37.85944453599539,-71.91949602308608
20014,2,-37.859725729604826,-71.90814253272762
20015,2,-37.860005830239054,-71.8967888847297
20016,2,-37.86028483785145,-71.88543507970395
20017,3,-37.86056275239565,-71.87408111826203
20018,2,-37.86083957382543,-71.86272700101566
20019,2,-37.86111530209475,-71.85137272857659
20020,2,-37.86138993715778,-71.84001830155668
20021,2,-37.861663478968815,-71.82866372056777
20022,2,-37.861935927482385,-71.81730898622182
20023,2,-37.86220728265318,-71.80595409913079
20024,2,-37.86247754443605,-71.79459905990672
20025,2,-37.86274671278608,-71.7832438691617
20026,2,-37.86301478765846,-71.77188852750784
20027,2,-37.863281769008616,-71.76053303555736
20028,2,-37.863547656792164,-71.74917739392248
20029,2,-37.86381245096484,-71.73782160321551
20030,2,-37.86407615148264,-71.72646566404875
20031,2,-37.86433875830168,-71.71510957703461
20032,2,-37.86460027137826,-71.70375334278553
20033,2,-37.8648606906689,-71.69239696191403
20034,2,-37.865120016130255,-71.68104043503259
20035,2,-37.86537824771921,-71.66968376275385
20036,2,-37.86563538539278,-71.6583269456904
20037,2,-37.865891429108196,-71.64696998445498
20038,2,-37.86614637882287,-71.6356128796603
20039,2,-37.866400234494364,-71.62425563191914
20040,2,-37.86665299608046,-71.61289824184436
20041,1,-37.866904663539096,-71.6015407100488
20042,1,-37.86715523682839,-71.59018303714542
20043,1,-37.86740471590667,-71.57882522374722
20044,2,-37.8676531007324,-71.56746727046718
20045,2,-37.86790039126426,-71.5561091779184
20046,2,-37.868146587461084,-71.54475094671398
20047,2,-37.86839168928194,-71.53339257746711
20048,2,-37.868635696686006,-71.522034070791
20049,2,-37.86887860963269,-71.5106754272989
20050,1,-37.86912042808156,-71.49931664760415
20051,2,-37.869361151992386,-71.48795773232007
20052,2,-37.86960078132509,-71.47659868206007
20053,1,-37.869839316039794,-71.4652394974376
20054,1,-37.87007675609681,-71.45388017906615
20055,1,-37.870313101456595,-71.44252072755926
20056,1,-37.870548352079844,-71.43116114353052
20057,1,-37.87078250792737,-71.41980142759353
20058,1,-37.87101556896022,-71.40844158036198
20059,1,-37.87124753513958,-71.3970816024496
20060,1,-37.87147840642686,-71.38572149447015
20061,1,-37.871708182783614,-71.37436125703742
20062,1,-37.8719368641716,-71.36300089076526
20063,2,-37.87216445055276,-71.35164039626757
20064,2,-37.872390941889186,-71.34027977415829
20065,2,-37.87261633814317,-71.3289190250514
20066,2,-37.87284063927723,-71.31755814956092
20067,3,-37.87306384525399,-71.30619714830092
20068,2,-37.87328595603628,-71.2948360218855
20069,1,-37.87350697158715,-71.28347477092883
20070,0,-37.87372689186978,-71.2721133960451
20071,1,-37.87394571684758,-71.26075189784854
20072,1,-37.8741634464841,-71.24939027695342
20073,1,-37.87438008074309,-71.23802853397407
20074,1,-37.87459561958848,-71.22666666952486
20075,0,-37.874810062984366,-71.21530468422019
20076,0,-37.875023410895075,-71.20394257867449
20077,0,-37.87523566328505,-71.19258035350225
20078,0,-37.87544682011897,-71.18121800931802
20079,0,-37.875656881361664,-71.16985554673633
20080,0,-37.87586584697814,-71.1584929663718
20081,0,-37.876073716933604,-71.14713026883909
20082,1,-37.87628049119346,-71.13576745475288
20083,1,-37.87648616972326,-71.12440452472788
20084,0,-37.81523274724556,-73.58697202829616
20085,2,-37.815674146505906,-73.57564696775974
20086,3,-37.81611446124075,-73.56432166024968
20087,2,-37.816553691377244,-73.55299610636783
20088,3,-37.81699183684268,-73.54167030671614
20089,2,-37.81742889756456,-73.53034426189663
20090,2,-37.81786487347053,-73.51901797251142
20091,1,-37.81829976448846,-73.50769143916268
20092,2,-37.81873357054633,-73.49636466245268
20093,2,-37.819166291572344,-73.48503764298378
20094,3,-37.819597927494875,-73.47371038135842
20095,2,-37.82002847824247,-73.4623828781791
20096,2,-37.820457943743854,-73.45105513404842
20097,2,-37.820886323927915,-73.43972714956905
20098,2,-37.82131361872375,-73.42839892534379
20099,2,-37.821739828060586,-73.41707046197543
20100,2,-37.82216495186787,-73.4057417600669
20101,2,-37.82258899007522,-73.39441282022122
20102,2,-37.8230119426124,-73.38308364304146
20103,1,-37.82343380940938,-73.37175422913077
20104,1,-37.82385459039629,-73.36042457909241
20105,2,-37.82427428550346,-73.34909469352968
20106,3,-37.82469289466137,-73.33776457304599
20107,3,-37.82511041780069,-73.32643421824481
20108,3,-37.82552685485228,-73.31510362972972
20109,2,-37.82594220574715,-73.30377280810431
20110,2,-37.826356470416506,-73.29244175397235
20111,3,-37.82676964879174,-73.2811104679376
20112,3,-37.82718174080437,-73.26977895060392
20113,3,-37.82759274638616,-73.25844720257528
20114,4,-37.82800266546903,-73.24711522445571
20115,4,-37.82841149798504,-73.2357830168493
20116,3,-37.828819243866455,-73.22445058036024
20117,3,-37.829225903045746,-73.21311791559279
20118,3,-37.82963147545551,-73.20178502315127
20119,2,-37.83003596102856,-73.19045190364012
20120,2,-37.830439359697856,-73.17911855766378
20121,2,-37.83084167139656,-73.16778498582688
20122,1,-37.831242896058,-73.15645118873401
20123,2,-37.83164303361568,-73.14511716698993
20124,2,-37.832042084003284,-73.1337829211994
20125,2,-37.8324400471547,-73.1224484519673
20126,2,-37.83283692300393,-73.11111375989856
20127,2,-37.83323271148524,-73.09977884559822
20128,2,-37.83362741253299,-73.08844370967138
20129,2,-37.83402102608176,-73.07710835272319
20130,3,-37.83441355206631,-73.06577277535888
20131,2,-37.83480499042157,-73.05443697818382
20132,2,-37.83519534108263,-73.04310096180335
20133,2,-37.85694743808714,-72.35121353142172
20134,2,-37.85727023240833,-72.33986510959362
20135,2,-37.85759193530714,-72.32851650684063
20136,3,-37.85791254673012,-72.3171677237725
20137,3,-37.858232066623984,-72.30581876099899
20138,3,-37.85855049493566,-72.29446961912996
20139,3,-37.858867831612244,-72.28312029877532
20140,3,-37.859184076601025,-72.27177080054503
20141,2,-37.85949922984943,-72.2604211250491
20142,2,-37.85981329130511,-72.24907127289765
20143,3,-37.86012626091588,-72.2377212447008
20144,3,-37.86043813862971,-72.22637104106875
20145,3,-37.8607489243948,-72.21502066261178
20146,3,-37.8610586181595,-72.2036701099402
20147,3,-37.86136721987233,-72.19231938366441
20148,2,-37.86167472948201,-72.18096848439487
20149,2,-37.861981146937445,-72.16961741274203
20150,3,-37.8622864721877,-72.15826616931648
20151,2,-37.862590705182015,-72.14691475472884
20152,2,-37.862893845869834,-72.13556316958976
20153,2,-37.86319589420079,-72.12421141451
20154,2,-37.86349685012466,-72.11285949010033
20155,2,-37.8637967135914,-72.10150739697163
20156,3,-37.8640954845512,-72.09015513573479
20157,2,-37.86439316295437,-72.07880270700075
20158,2,-37.864689748751445,-72.06745011138055
20159,3,-37.8649852418931,-72.05609734948526
20160,2,-37.865279642330215,-72.04474442192603
20161,3,-37.86557295001385,-72.03339132931401
20162,2,-37.86586516489524,-72.02203807226049
20163,2,-37.8661562869258,-72.01068465137674
20164,2,-37.866446316057136,-71.99933106727413
20165,2,-37.86673525224101,-71.98797732056407
20166,2,-37.867023095429396,-71.97662341185801
20167,2,-37.86730984557441,-71.96526934176748
20168,2,-37.867595502628404,-71.95391511090408
20169,2,-37.86788006654385,-71.9425607198794
20170,2,-37.86816353727343,-71.93120616930516
20171,2,-37.86844591477001,-71.91985145979307
